Main ID,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,lat,long
2018.MMP00788,2018-06-29,2018,June,3,101,104,16,30,70,3,Drowning,33.20147523,13.18859172
2018.MMP00798,2018-07-01,2018,July,,114,114,16,20,91,3,Drowning,32.97642418,14.44917331
2018.MMP00804,2018-07-03,2018,July,6,,6,125,,,,Drowning,33.54895947,12.78484416
2018.MMP00806,2018-07-03,2018,July,1,,1,,,1,,Drowning,35.88106992,-5.815255116
2018.MMP00838,2018-07-09,2018,July,9,,9,,,,,Drowning,32.78695205,13.67546827
2018.MMP00852,2018-07-12,2018,July,2,,2,4,,,,Drowning,35.98021356,-1.303581809
2018.MMP00853,2018-07-13,2018,July,4,,4,,,,1,Drowning,33.25941666,12.35631918
2018.MMP00861,2018-07-15,2018,July,,17,17,18,,,,Drowning,33.06467617,12.49621399
2018.MMP00867,2018-07-17,2018,July,1,,1,164,1,,1,Drowning,34.37292383,14.2678989
2018.MMP00868,2018-07-17,2018,July,2,,2,1,1,1,1,Drowning,34.80704995,14.35578953
2018.MMP00871,2018-07-18,2018,July,19,25,44,103,1,,,Drowning,35.74454645,34.03825147
2018.MMP00877,2018-07-19,2018,July,2,,2,,1,1,,Drowning,32.80716844,13.55349588
2018.MMP00883,2018-07-20,2018,July,,3,3,10,,,,Drowning,36.82736503,2.019972304
2018.MMP00909,2018-07-24,2018,July,,10,10,32,,,,Drowning,35.53564,-4.027877171
2018.MMP00918,2018-07-25,2018,July,2,,2,,,2,,Drowning,32.8717829,13.41616678
2018.MMP00935,2018-07-29,2018,July,6,,6,10,2,1,3,Drowning,39.25381588,26.5701641
2018.MMP00940,2018-07-30,2018,July,1,,1,2,,1,,Drowning,35.839071,-5.940122119
2018.MMP00991,2018-08-07,2018,August,1,,1,,,,,Drowning,36.10454359,30.03389782
2018.MMP00992,2018-08-07,2018,August,1,,1,,1,,,Drowning,36.15312799,-6.069267257
2018.MMP00998,2018-08-09,2018,August,9,,9,4,2,,7,Drowning,37.84381625,27.19784361
2018.MMP01002,2018-08-10,2018,August,1,1,2,66,,1,,Drowning,36.6891623,-2.213042011
2018.MMP01003,2018-08-10,2018,August,1,10,11,3,,5,1,Drowning,35.86108601,-5.167400567
2018.MMP01021,2018-08-14,2018,August,,37,37,,7,30,2,Drowning,35.886619,-3.410172
2018.MMP01034,2018-08-17,2018,August,2,,2,,,,,Drowning,34.96861765,11.21761537
2018.MMP01034,2018-08-17,2018,August,3,,3,14,,8,,Drowning,34.96861765,11.21761537
2018.MMP01034,2018-08-17,2018,August,3,,3,,,,,Drowning,34.96861765,11.21761537
2018.MMP01050,2018-08-20,2018,August,7,2,9,1,,1,,Drowning,33.71569246,10.73305808
2018.MMP01060,2018-08-22,2018,August,2,,2,100,,,,Mixed or unknown,34.880926,14.21062108
2018.MMP01072,2018-08-24,2018,August,1,1,2,,,1,,Drowning,35.94863691,-3.036400746
2018.MMP01095,2018-09-04,2018,September,9,-9,0,,,,,Drowning,35.105207,-2.185704
2018.MMP01095,2018-09-05,2018,September,4,-4,0,,,,,Drowning,35.105207,-2.185704
2018.MMP01095,2018-08-29,2018,August,,1,1,,,,,Drowning,35.1734432,-2.208013621
2018.MMP01095,2018-08-29,2018,August,,51,51,,6,,,Drowning,35.1734432,-2.208013621
2018.MMP01102,2018-09-01,2018,September,2,128,130,55,1,1,20,Drowning,32.7249214,14.34892307
2018.MMP01105,2018-09-03,2018,September,,5,5,30,,,,Drowning,35.87661903,-3.354317616
2018.MMP01106,2018-09-03,2018,September,,61,61,,1,1,,Drowning,35.75212334,-4.375363247
2018.MMP01109,2018-09-05,2018,September,5,,5,53,1,4,,Drowning,35.61357487,-3.107125233
2018.MMP01110,2018-09-05,2018,September,,6,6,52,,,,Drowning,35.61380572,-3.880978481
2018.MMP01127,2018-09-10,2018,September,6,,6,,,3,3,Drowning,35.18967882,-3.381137862
2018.MMP01135,2018-09-11,2018,September,1,,1,,,1,,Drowning,36.77937994,-2.593665135
2018.MMP01148,2018-09-13,2018,September,1,,1,,,,1,Drowning,35.91522636,-5.269480794
2018.MMP01149,2018-09-13,2018,September,3,,3,,,1,1,Drowning,35.26558102,-2.91468164
2018.MMP01159,2018-09-15,2018,September,1,,1,,,,,Drowning,36.72208435,-3.357001443
2018.MMP01169,2018-09-16,2018,September,,1,1,54,1,,,Drowning,36.07245054,-3.002072231
2018.MMP01179,2018-09-17,2018,September,2,1,3,16,,,,Drowning,37.0065157,27.43114081
2018.MMP01180,2018-09-17,2018,September,1,,1,,,,,Drowning,36.72713514,-3.747944917
2018.MMP01182,2018-09-18,2018,September,1,,1,,,1,,Drowning,36.4139719,-3.480957443
2018.MMP01188,2018-09-19,2018,September,1,,1,56,,,,Drowning,35.87661903,-3.037087391
2018.MMP01195,2018-09-20,2018,September,1,,1,,,,,Drowning,36.7444424,-3.167758518
2018.MMP01206,2018-09-21,2018,September,1,,1,,,,,Drowning,35.90403908,-5.272830746
2018.MMP01213,2018-09-22,2018,September,1,,1,38,,1,1,Drowning,34.52140759,35.48656828
2018.MMP01217,2018-09-23,2018,September,1,,1,16,,,,Drowning,36.94148084,27.28634951
2018.MMP01219,2018-09-23,2018,September,1,,1,,,,,Drowning,35.6649375,-5.2843125
2018.MMP01233,2018-09-25,2018,September,1,,1,24,1,,,Violence,35.84452886,-5.324127404
2018.MMP01234,2018-09-25,2018,September,1,,1,,,1,,Drowning,35.9389086,-3.0357141
2018.MMP01251,2018-09-28,2018,September,1,,1,,1,,,Drowning,36.72818455,-3.746214307
2018.MMP01257,2018-09-30,2018,September,5,2,7,3,4,2,,Drowning,40.71539639,26.02552249
2018.MMP01262,2018-10-01,2018,October,,1,1,,,1,,Drowning,33.5333125,12.6333125
2018.MMP01264,2018-10-01,2018,October,15,19,34,26,,,2,Drowning,35.423044,-2.739259
2018.MMP01292,2018-10-07,2018,October,1,5,6,5,,1,,Drowning,33.91935074,11.34777121
2018.MMP01294,2018-10-08,2018,October,,4,4,,,,,Drowning,38.7984375,26.51754452
2018.MMP01294,2018-10-08,2018,October,8,13,21,1,1,1,11,Drowning,38.7984375,26.51754452
2018.MMP01294,2018-10-08,2018,October,,9,9,,,1,1,Drowning,38.7984375,26.51754452
2018.MMP01304,2018-10-10,2018,October,2,,2,,,2,,Drowning,35.81732734,-0.801022391
2018.MMP01310,2018-10-11,2018,October,1,,1,,,1,,Drowning,35.81287288,-0.806515555
2018.MMP01311,2018-10-11,2018,October,1,,1,,,,,Drowning,35.81810516,-0.1682271
2018.MMP01314,2018-10-11,2018,October,,2,2,9,,,,Drowning,35.87082649,-5.84768721
2018.MMP01316,2018-10-12,2018,October,2,,2,,,,,Drowning,35.8245653,-0.803768973
2018.MMP01317,2018-10-12,2018,October,3,17,20,35,,,,Drowning,36.12548285,-3.06317992
2018.MMP01318,2018-10-12,2018,October,2,2,4,13,,1,,Drowning,35.96866341,-0.02072771
2018.MMP01328,2018-10-14,2018,October,1,,1,,,1,,Drowning,35.97365662,-0.352090264
2018.MMP01336,2018-10-15,2018,October,1,,1,,1,,,Drowning,35.75688355,-0.755644093
2018.MMP01337,2018-10-15,2018,October,1,,1,38,,1,,Mixed or unknown,35.84634039,-5.913605179
2018.MMP01363,2018-10-20,2018,October,1,,1,,1,,,Drowning,35.28808666,-3.114351178
2018.MMP01368,2018-10-21,2018,October,2,,2,,,2,,Sickness / lack of access to adequate healthcare,35.31707476,-2.95862509
2018.MMP01373,2018-10-22,2018,October,3,,3,31,1,,3,Drowning,37.01378076,27.4414405
2018.MMP01387,2018-10-25,2018,October,2,,2,,,2,,Drowning,35.35750205,-3.798174029
2018.MMP01399,2018-10-26,2018,October,1,13,14,2,,1,,Drowning,35.44208795,-3.127679063
2018.MMP01401,2018-10-27,2018,October,,54,54,,11,,3,Drowning,35.783607,-3.071865
2018.MMP01402,2018-10-27,2018,October,1,,1,54,,,1,Drowning,35.81896509,-4.128170864
2018.MMP01403,2018-10-27,2018,October,1,,1,12,1,,,Mixed or unknown,36.95154021,27.23974816
2018.MMP01413,2018-10-29,2018,October,1,,1,,,1,,Drowning,35.15796854,-2.905610944
2018.MMP01440,2018-11-05,2018,November,5,18,23,22,,3,,Drowning,36.14620838,-6.010210827
2018.MMP01441,2018-11-05,2018,November,13,18,31,80,,13,,Mixed or unknown,35.53795851,-2.934664072
2018.MMP01454,2018-11-08,2018,November,,5,5,,1,4,,Drowning,37.596845,7.868337
2018.MMP01460,2018-11-10,2018,November,2,,2,13,,2,1,Mixed or unknown,36.70946348,-4.221767057
2018.MMP01461,2018-11-10,2018,November,1,,1,,,1,,Drowning,35.89654345,-5.300197427
2018.MMP01462,2018-11-10,2018,November,,1,1,40,,1,,Drowning,35.20397868,12.81264656
2018.MMP01467,2018-11-12,2018,November,6,4,10,5,4,5,6,Drowning,39.07623263,26.72989724
2018.MMP01474,2018-11-15,2018,November,4,6,10,3,,2,,Drowning,38.84406233,8.408826454
2018.MMP01490,2018-11-19,2018,November,1,,1,10,,1,,Drowning,36.95735552,27.40616408
2018.MMP01493,2018-11-19,2018,November,1,8,9,1,,7,,Drowning,36.20772327,-6.263366759
2018.MMP01503,2018-11-22,2018,November,1,13,14,42,1,,,Drowning,36.12548285,-3.019234608
2018.MMP01504,2018-11-22,2018,November,1,6,7,11,,6,,Drowning,37.101562,7.867572
2018.MMP01506,2018-11-24,2018,November,,1,1,13,,,,Drowning,35.94335598,-2.447945545
2018.MMP01507,2018-11-24,2018,November,1,,1,,,,,Drowning,35.332202,-2.74651
2018.MMP01507,2018-11-24,2018,November,19,9,28,39,2,27,,Drowning,35.332202,-2.74651
2018.MMP01519,2018-11-28,2018,November,3,,3,90,,,,Drowning,36.150154,-3.405538
2018.MMP01521,2018-11-29,2018,November,1,,1,56,1,,,Mixed or unknown,35.944056,-4.296153
2018.MMP01527,2018-11-30,2018,November,1,,1,,,1,,Drowning,37.595408,7.867908
2018.MMP01539,2018-12-02,2018,December,2,,2,32,,2,,Drowning,36.20641,-0.440445
2018.MMP01547,2018-12-04,2018,December,12,3,15,10,,,,Drowning,32.835794,15.372368
2018.MMP01548,2018-12-04,2018,December,3,3,6,5,,2,,Drowning,36.993449,4.395623
2018.MMP01557,2018-12-06,2018,December,1,,1,,,1,,Drowning,35.948083,-5.277967
2018.MMP01572,2018-12-11,2018,December,2,,2,49,,,,Drowning,35.55536,-3.233348
2018.MMP01595,2018-12-18,2018,December,8,,8,,,,,Drowning,37.07483589,8.724048758
2018.MMP01596,2018-12-18,2018,December,1,,1,58,,1,,Drowning,36.17464226,-3.809567348
2018.MMP01606,2018-12-20,2018,December,12,12,24,31,2,10,,Drowning,36.38585817,-2.625576919
2018.MMP01607,2018-12-20,2018,December,1,,1,56,,,,Mixed or unknown,35.8621015,-3.230474337
2018.MMP01610,2018-12-20,2018,December,8,12,20,9,3,1,2,Drowning,36.65666574,1.229045427
2018.MMP01611,2018-12-21,2018,December,1,,1,,,1,,Drowning,35.91496169,-5.380634705
2018.MMP01616,2018-12-23,2018,December,,2,2,69,,,2,Mixed or unknown,36.17553918,-3.432980467
2018.MMP01617,2018-12-23,2018,December,,12,12,,1,11,,Drowning,35.94038665,-5.940460713
2018.MMP01618,2018-12-24,2018,December,4,,4,56,,,,Drowning,35.48168069,-3.342110715
2018.MMP01625,2018-12-28,2018,December,,7,7,1,,,,Drowning,34.86902445,34.49283577
2019.MMP00001,2019-01-02,2019,January,1,,1,67,,,,Drowning,35.88602877,-3.811126193
2019.MMP00002,2019-01-02,2019,January,1,,1,,,1,,Drowning,36.18474129,-5.915458664
2019.MMP00003,2019-01-02,2019,January,6,,6,,,,,Drowning,31.20881475,16.59440337
2019.MMP00005,2019-01-03,2019,January,3,,3,,,,,Drowning,31.2032165,16.5475334
2019.MMP00006,2019-01-04,2019,January,2,,2,,,,,Drowning,31.21143851,16.54066694
2019.MMP00007,2019-01-04,2019,January,1,,1,,,1,,Drowning,36.4853674,-4.738263
2019.MMP00009,2019-01-05,2019,January,1,,1,,,1,,Drowning,36.68575539,-2.777835706
2019.MMP00011,2019-01-07,2019,January,2,,2,,,,,Drowning,31.22458779,16.52929911
2019.MMP00018,2019-01-09,2019,January,1,,1,51,,1,,Drowning,39.27765858,17.29813652
2019.MMP00025,2019-01-11,2019,January,1,,1,6,1,,,Drowning,35.26160684,-2.901902412
2019.MMP00031,2019-01-12,2019,January,1,,1,,,1,,Drowning,32.1563007,19.88049198
2019.MMP00033,2019-01-13,2019,January,5,,5,,,,,Drowning,31.22002074,16.56775126
2019.MMP00034,2019-01-14,2019,January,5,,5,,,,,Drowning,31.22002074,16.56775126
2019.MMP00035,2019-01-14,2019,January,1,,1,40,,,1,Mixed or unknown,37.8573596,27.16793635
2019.MMP00044,2019-01-15,2019,January,1,,1,,,,1,Vehicle accident / death linked to hazardous transport,35.28959429,-2.933496506
2019.MMP00045,2019-01-15,2019,January,1,,1,,,,,Drowning,30.86289726,19.39299767
2019.MMP00056,2019-01-17,2019,January,,53,53,,1,6,,Drowning,35.68370904,-3.185250605
2019.MMP00057,2019-01-18,2019,January,,,0,,,,,Drowning,34.17748841,14.10790222
2019.MMP00057,2019-01-18,2019,January,,117,117,3,10,,2,Drowning,34.17748841,14.10790222
2019.MMP00059,2019-01-18,2019,January,1,,1,53,,1,,Drowning,37.28328332,27.10401204
2019.MMP00067,2019-01-20,2019,January,2,,2,141,,,,Drowning,32.9802381,13.17928382
2019.MMP00081,2019-01-21,2019,January,1,6,7,106,,,1,Mixed or unknown,32.63827265,14.27357912
2019.MMP00083,2019-01-21,2019,January,2,,2,2,,1,1,Drowning,35.39864712,-1.389655988
2019.MMP00086,2019-01-22,2019,January,1,,1,,,,,Drowning,36.33437821,0.715927412
2019.MMP00150,2019-02-06,2019,February,1,,1,,,1,,Drowning,36.90259233,8.477123271
2019.MMP00151,2019-02-06,2019,February,1,2,3,42,,,,Drowning,35.866178,-5.87896776
2019.MMP00166,2019-02-09,2019,February,2,3,5,13,,,,Drowning,35.85058578,-0.543309023
2019.MMP00175,2019-02-11,2019,February,,3,3,9,,,,Drowning,35.87646642,-5.81271291
2019.MMP00183,2019-02-13,2019,February,,1,1,51,,,,Drowning,39.41761222,26.3936995
2019.MMP00186,2019-02-14,2019,February,1,,1,,,1,,Vehicle accident / death linked to hazardous transport,35.8933612,-5.320987701
2019.MMP00187,2019-02-14,2019,February,3,,3,,,,,Drowning,31.20791488,16.50836524
2019.MMP00216,2019-02-21,2019,February,1,,1,,,,1,Drowning,36.00469428,-5.509231863
2019.MMP00226,2019-02-24,2019,February,1,,1,,,,,Drowning,32.79588346,12.73451255
2019.MMP00236,2019-02-25,2019,February,1,,1,,,,,Drowning,32.79968026,12.74031089
2019.MMP00248,2019-02-28,2019,February,,,0,,,,1,Drowning,35.85628499,-5.854248522
2019.MMP00248,2019-02-28,2019,February,2,4,6,,,,,Drowning,35.85628499,-5.854248522
2019.MMP00248,2019-02-28,2019,February,,,0,,,1,,Drowning,35.85628499,-5.854248522
2019.MMP00257,2019-03-03,2019,March,1,,1,,,1,,Drowning,35.90789948,-5.347827507
2019.MMP00269,2019-03-07,2019,March,3,,3,9,,3,,Drowning,37.76532984,27.09816193
2019.MMP00275,2019-03-08,2019,March,,2,2,,,,,Drowning,32.83091436,12.78114636
2019.MMP00278,2019-03-09,2019,March,1,,1,,,,,Drowning,32.81710912,12.87772216
2019.MMP00283,2019-03-10,2019,March,1,,1,,,1,,Drowning,39.01489506,26.18097159
2019.MMP00284,2019-03-10,2019,March,1,,1,,,1,,Drowning,39.27027389,26.39887835
2019.MMP00307,2019-03-14,2019,March,1,44,45,,22,3,,Drowning,35.29825884,-2.688431354
2019.MMP00323,2019-03-18,2019,March,3,,3,52,,,,Drowning,35.26789522,-2.799562392
2019.MMP00324,2019-03-19,2019,March,1,3,4,15,,1,,Drowning,32.81624347,12.53085141
2019.MMP00325,2019-03-19,2019,March,1,,1,,,1,,Drowning,35.32053495,-2.951115677
2019.MMP00356,2019-03-22,2019,March,1,,1,,,1,,Drowning,35.32458108,-2.955065558
2019.MMP00360,2019-03-23,2019,March,,41,41,,,,,Drowning,32.83732592,12.43273742
2019.MMP00361,2019-03-23,2019,March,1,7,8,,,1,,Drowning,35.31703447,11.07892826
2019.MMP00377,2019-03-26,2019,March,4,,4,11,,3,,Drowning,39.44197559,26.3788162
2019.MMP00378,2019-03-26,2019,March,1,,1,,,,,Drowning,35.87190188,-5.343037666
2019.MMP00381,2019-03-26,2019,March,1,,1,,,,,Drowning,35.63511591,-5.275650104
2019.MMP00388,2019-03-28,2019,March,,1,1,36,,,1,Drowning,38.3623687,26.17250947
2019.MMP00388,2019-03-28,2019,March,,1,1,,,,1,Drowning,38.3623687,26.17250947
"2019.MMP00397,2019-04-01,2019,April,1,,1,12,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.98029877,-5.77366968"
2019.MMP00399,2019-04-01,2019,April,,50,50,,,,,Drowning,33.30727256,12.3081261
2019.MMP00401,2019-04-02,2019,April,1,,1,,,,,Drowning,35.35818139,-3.963637678
2019.MMP00412,2019-04-06,2019,April,1,,1,,,,1,Drowning,36.28744726,28.18681282
2019.MMP00415,2019-04-07,2019,April,2,,2,,,,2,Drowning,36.30528858,28.19964928
2019.MMP00417,2019-04-07,2019,April,1,,1,41,,,1,Mixed or unknown,39.08122616,26.81809301
2019.MMP00428,2019-04-10,2019,April,,1,1,19,,,,Drowning,33.39650339,12.25281924
2019.MMP00443,2019-04-14,2019,April,1,,1,51,,1,,Drowning,37.83163833,26.69776651
2019.MMP00444,2019-04-14,2019,April,1,,1,,,,,Mixed or unknown,32.94064222,12.88458853
2019.MMP00499,2019-04-22,2019,April,,4,4,9,,,,Drowning,35.85651669,-5.294925268
2019.MMP00542,2019-04-29,2019,April,1,,1,,,1,,Violence,35.89456873,-5.320015124
2019.MMP00562,2019-05-01,2019,May,1,,1,13,,1,,Drowning,37.0296918,27.407798
2019.MMP00563,2019-05-01,2019,May,,9,9,3,1,8,,Drowning,35.86529691,-5.827087845
2019.MMP00565,2019-05-02,2019,May,,4,4,8,,,,Drowning,35.86529691,-5.827087845
2019.MMP00566,2019-05-02,2019,May,1,,1,4,1,,,Drowning,35.8383694,-5.982963672
2019.MMP00577,2019-05-03,2019,May,1,,1,,1,,,Drowning,35.5517323,-5.2421669
2019.MMP00578,2019-05-03,2019,May,9,3,12,5,4,,5,Drowning,39.29075636,26.57642698
"2019.MMP00581,2019-05-04,2019,May,1,,1,,1,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",36.07629118,-5.363376372"
2019.MMP00602,2019-05-08,2019,May,2,,2,24,1,,1,Drowning,36.2641224,-6.0873922
2019.MMP00609,2019-05-10,2019,May,,10,10,2,,,,Drowning,34.64392208,11.32199281
2019.MMP00609,2019-05-10,2019,May,2,45,47,14,,,,Drowning,34.64392208,11.32199281
2019.MMP00609,2019-05-10,2019,May,2,,2,,,,,Drowning,34.64392208,11.32199281
2019.MMP00626,2019-05-12,2019,May,1,,1,,,,,Mixed or unknown,32.81881171,13.70812199
2019.MMP00630,2019-05-13,2019,May,,5,5,3,,,,Drowning,34.37523206,35.46993009
2019.MMP00675,2019-05-21,2019,May,,1,1,8,,1,,Drowning,35.8930574,-5.885681623
2019.MMP00678,2019-05-22,2019,May,,3,3,69,3,,,Drowning,35.27777447,-6.317684486
2019.MMP00685,2019-05-23,2019,May,,5,5,,,5,,Drowning,32.99274201,12.53511975
2019.MMP00687,2019-05-23,2019,May,1,,1,,,,,Drowning,35.78115702,-5.770811859
2019.MMP00715,2019-05-29,2019,May,,2,2,5,,2,,Drowning,35.86874321,-5.939018318
2019.MMP00731,2019-06-02,2019,June,2,25,27,73,1,,1,Drowning,33.3744677,13.82866633
2019.MMP00732,2019-06-02,2019,June,1,,1,,,,,Drowning,35.68724656,-5.232161018
2019.MMP00748,2019-06-06,2019,June,1,,1,,,1,,Drowning,35.88583872,0.008840051
2019.MMP00753,2019-06-07,2019,June,3,,3,,1,2,,Drowning,36.04969922,0.071778692
2019.MMP00772,2019-06-09,2019,June,1,,1,,,1,,Drowning,36.30740983,0.578667131
2019.MMP00781,2019-06-10,2019,June,1,,1,7,,1,,Drowning,35.89897466,-5.768592627
2019.MMP00785,2019-06-11,2019,June,7,,7,57,6,1,2,Drowning,39.12327873,26.6163277
2019.MMP00788,2019-06-12,2019,June,3,2,5,48,,7,,Mixed or unknown,36.14183673,-3.461884254
2019.MMP00821,2019-06-17,2019,June,2,,2,,,,,Drowning,36.96119053,27.40040387
2019.MMP00821,2019-06-17,2019,June,7,,7,,,,,Drowning,36.96119053,27.40040387
2019.MMP00821,2019-06-17,2019,June,3,,3,31,2,7,3,Drowning,36.96119053,27.40040387
2019.MMP00831,2019-06-19,2019,June,1,21,22,27,,1,,Drowning,35.85648769,-3.086911218
2019.MMP00881,2019-06-29,2019,June,1,,1,,,1,,Drowning,35.1158665,-2.7222487
2019.MMP00892,2019-07-02,2019,July,,60,60,,20,,,Drowning,33.04474004,12.71696486
2019.MMP00900,2019-07-03,2019,July,82,,82,3,4,9,1,Drowning,33.61868202,11.4397119
"2019.MMP00900,2019-07-03,2019,July,1,,1,,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",33.61868202,11.4397119"
2019.MMP00982,2019-07-16,2019,July,1,,1,73,1,,,Drowning,36.19637945,-2.45277036
2019.MMP01031,2019-07-22,2019,July,,1,1,,,1,,Drowning,35.87074124,-5.341660207
2019.MMP01039,2019-07-23,2019,July,1,,1,,,1,,Drowning,35.87267129,-5.340692228
2019.MMP01040,2019-07-23,2019,July,,1,1,8,,,1,Drowning,36.94326556,27.40330305
2019.MMP01041,2019-07-23,2019,July,8,,8,,,,,Drowning,31.29854342,16.56439427
2019.MMP01046,2019-07-24,2019,July,1,,1,,,1,,Drowning,35.30340786,-3.9257959
2019.MMP01047,2019-07-25,2019,July,75,75,150,134,,,,Drowning,32.83443272,14.62434403
2019.MMP01081,2019-08-02,2019,August,1,,1,,,1,,Drowning,35.8928328,-5.281629242
2019.MMP01082,2019-08-02,2019,August,1,,1,,,,,Drowning,35.2444308,-3.171523489
2019.MMP01094,2019-08-05,2019,August,,2,2,49,,1,1,Drowning,34.26947268,12.70522443
2019.MMP01104,2019-08-09,2019,August,1,,1,95,,,,Mixed or unknown,32.6509505,14.2678989
2019.MMP01125,2019-08-13,2019,August,1,13,14,1,,1,,Mixed or unknown,35.08414036,15.85074488
2019.MMP01148,2019-08-17,2019,August,1,1,2,278,,2,,Drowning,33.14084354,12.57012788
2019.MMP01166,2019-08-19,2019,August,,100,100,3,,,,Drowning,32.92783856,12.35075364
2019.MMP01183,2019-08-22,2019,August,1,3,4,7,,1,,Drowning,36.15542602,-5.296389511
2019.MMP01206,2019-08-27,2019,August,1,,1,18,,,,Drowning,34.79485739,11.0666389
2019.MMP01207,2019-08-27,2019,August,1,,1,,,1,,Drowning,33.18602507,14.63146337
2019.MMP01207,2019-08-27,2019,August,11,24,35,64,,,,Drowning,33.18602507,14.63146337
2019.MMP01207,2019-08-27,2019,August,4,,4,,1,1,2,Drowning,33.18602507,14.63146337
2019.MMP01214,2019-08-28,2019,August,,2,2,100,,,,Drowning,34.07497553,14.8044819
2019.MMP01214,2019-08-28,2019,August,,5,5,,,5,,Drowning,34.07497553,14.8044819
2019.MMP01226,2019-09-01,2019,September,1,,1,,,1,1,Sickness / lack of access to adequate healthcare,35.8933505,-5.3209666
2019.MMP01233,2019-09-03,2019,September,,15,15,2,,,,Drowning,36.59246832,-1.720397814
2019.MMP01241,2019-09-04,2019,September,1,,1,,,,,Mixed or unknown,32.82375196,12.73207106
2019.MMP01248,2019-09-05,2019,September,,4,4,,,4,,Drowning,35.83772542,-3.356083848
2019.MMP01251,2019-09-06,2019,September,1,,1,13,1,,,Sickness / lack of access to adequate healthcare,37.7547857,26.9777701
2019.MMP01253,2019-09-07,2019,September,,1,1,16,,,,Drowning,32.44817988,15.15800185
2019.MMP01276,2019-09-11,2019,September,1,,1,,,1,,Drowning,36.35093734,-5.231617462
2019.MMP01284,2019-09-13,2019,September,,4,4,1,,,,Drowning,37.94945891,11.98312713
2019.MMP01313,2019-09-17,2019,September,3,5,8,8,,3,,Drowning,36.04229332,-0.509071857
2019.MMP01314,2019-09-17,2019,September,3,4,7,9,,,,Drowning,34.58976023,10.93716807
2019.MMP01315,2019-09-17,2019,September,1,,1,,,1,,Drowning,35.24714775,-3.164730755
2019.MMP01318,2019-09-18,2019,September,,4,4,6,,,,Drowning,34.17115895,11.25591293
2019.MMP01319,2019-09-18,2019,September,9,4,13,5,,9,,Drowning,36.98372847,3.638158139
2019.MMP01320,2019-09-18,2019,September,1,,1,1,,1,,Drowning,35.32043962,-2.948396983
2019.MMP01322,2019-09-19,2019,September,1,,1,,,1,,Violence,32.90902102,13.22001356
2019.MMP01328,2019-09-20,2019,September,,1,1,14,1,,1,Drowning,36.97355721,27.40307418
2019.MMP01357,2019-09-24,2019,September,,1,1,6,,1,1,Drowning,37.25325268,-0.705211109
2019.MMP01361,2019-09-25,2019,September,1,1,2,6,,,,Drowning,36.7356051,1.667305168
